ID,layer,category,size,depth,level
GO:1901030,4,biological_process,10,7,5
GO:0071072,4,biological_process,6,8,8
GO:0070667,4,biological_process,3,7,7
GO:0016114,4,biological_process,14,7,6
GO:0170043,4,biological_process,15,7,6
GO:0001813,4,biological_process,2,9,6
GO:0080144,4,biological_process,9,4,4
GO:0071336,4,biological_process,1,5,5
GO:0009215,4,biological_process,7,8,8
GO:1900127,4,biological_process,4,9,7
GO:0032780,4,biological_process,15,4,4
GO:0001955,4,biological_process,8,4,4
GO:0007042,4,biological_process,26,6,5
GO:0006778,4,biological_process,49,4,4
GO:0006586,4,biological_process,13,5,4
GO:0061098,4,biological_process,14,11,8
GO:0070602,4,biological_process,5,7,7
GO:0002901,4,biological_process,1,8,8
GO:0050923,4,biological_process,4,5,5
GO:0021855,4,biological_process,7,4,4
GO:0150031,4,biological_process,5,6,6
GO:0060014,4,biological_process,3,5,5
GO:0010897,4,biological_process,5,8,8
GO:0050432,4,biological_process,8,6,4
GO:1903431,4,biological_process,9,7,7
GO:0072025,4,biological_process,4,6,6
GO:0008595,4,biological_process,9,5,5
GO:0099159,4,biological_process,17,7,7
GO:0044351,4,biological_process,8,5,5
GO:0021707,4,biological_process,8,6,5
GO:0106049,4,biological_process,13,6,5
GO:0045342,4,biological_process,2,5,5
GO:0021612,4,biological_process,9,4,4
GO:1900153,4,biological_process,12,8,6
GO:0003274,4,biological_process,5,5,4
GO:0090306,4,biological_process,15,5,4
GO:0060399,4,biological_process,3,6,6
GO:1903895,4,biological_process,6,8,7
GO:1903509,4,biological_process,108,5,4
GO:0010980,4,biological_process,3,7,7
GO:0003360,4,biological_process,8,3,3
GO:0070494,4,biological_process,4,6,6
GO:0032341,4,biological_process,5,6,4
GO:0001573,4,biological_process,29,7,5
GO:0034140,4,biological_process,3,8,6
GO:1902259,4,biological_process,10,7,7
GO:0035106,4,biological_process,4,5,5
GO:0061431,4,biological_process,5,6,5
GO:2000009,4,biological_process,12,7,6
GO:0002385,4,biological_process,30,4,4
GO:0044065,4,biological_process,16,5,5
GO:0032571,4,biological_process,5,5,5
GO:0003221,4,biological_process,3,7,7
GO:0032724,4,biological_process,2,7,7
GO:0042538,4,biological_process,5,5,5
GO:0042670,4,biological_process,3,8,8
GO:1902307,4,biological_process,22,8,7
GO:0051788,4,biological_process,15,4,4
GO:0042147,4,biological_process,110,5,4
GO:0016082,4,biological_process,17,6,3
GO:0000821,4,biological_process,5,7,6
GO:1904155,4,biological_process,4,7,7
GO:0019079,4,biological_process,19,2,2
GO:0003417,4,biological_process,8,6,5
GO:0061303,4,biological_process,12,3,3
GO:0006145,4,biological_process,3,5,5
GO:0034311,4,biological_process,36,6,6
GO:0097254,4,biological_process,10,4,4
GO:0051447,4,biological_process,18,6,5
GO:0044273,4,biological_process,50,5,4
GO:0032346,4,biological_process,3,8,6
GO:0009201,4,biological_process,104,8,7
GO:2000095,4,biological_process,14,7,7
GO:0033625,4,biological_process,11,7,7
GO:0042455,4,biological_process,11,7,7
GO:1901629,4,biological_process,2,6,6
GO:0021785,4,biological_process,7,10,10
GO:0014834,4,biological_process,5,3,3
GO:0034158,4,biological_process,3,7,7
GO:1905930,4,biological_process,5,8,6
GO:0071671,4,biological_process,7,7,5
GO:0050787,4,biological_process,1,3,3
GO:0044650,4,biological_process,11,5,5
GO:0072239,4,biological_process,2,5,5
GO:0071638,4,biological_process,6,7,7
GO:1905672,4,biological_process,4,8,7
GO:1903722,4,biological_process,9,6,6
GO:2000650,4,biological_process,10,8,6
GO:1904638,4,biological_process,3,4,4
GO:0070106,4,biological_process,9,5,5
GO:0003177,4,biological_process,4,5,5
GO:0001549,4,biological_process,2,6,3
GO:0010807,4,biological_process,11,6,6
GO:0002586,4,biological_process,4,6,6
GO:1905634,4,biological_process,10,6,6
GO:0048703,4,biological_process,10,4,4
GO:0031054,4,biological_process,16,7,7
GO:1900025,4,biological_process,14,7,7
GO:0010918,4,biological_process,8,5,5
GO:0060285,4,biological_process,156,4,4
GO:0072710,4,biological_process,12,4,4
GO:0060300,4,biological_process,3,6,4
GO:0035385,4,biological_process,5,4,4
GO:0006204,4,biological_process,5,9,7
GO:0120252,4,biological_process,8,3,3
GO:0006750,4,biological_process,15,6,5
GO:0006851,4,biological_process,25,6,4
GO:0045728,4,biological_process,4,4,4
GO:1902425,4,biological_process,9,8,6
GO:0003213,4,biological_process,2,5,5
GO:0060662,4,biological_process,5,5,5
GO:0043096,4,biological_process,4,6,5
GO:0034151,4,biological_process,1,6,6
GO:0003072,4,biological_process,3,5,5
GO:0016180,4,biological_process,37,7,5
GO:0034397,4,biological_process,10,4,4
GO:0051693,4,biological_process,37,8,8
GO:0071281,4,biological_process,8,5,5
GO:0051124,4,biological_process,5,7,3
GO:0030854,4,biological_process,9,8,8
GO:1904640,4,biological_process,6,5,4
GO:0014732,4,biological_process,6,5,5
GO:0001821,4,biological_process,7,6,5
GO:1905664,4,biological_process,29,9,8
GO:0042532,4,biological_process,5,11,8
GO:0000050,4,biological_process,12,5,5
GO:0022614,4,biological_process,6,3,3
GO:0050685,4,biological_process,38,9,9
GO:0006071,4,biological_process,20,6,6
GO:0042572,4,biological_process,52,9,4
GO:0070212,4,biological_process,10,7,7
GO:2000118,4,biological_process,5,6,6
GO:0046129,4,biological_process,11,8,6
GO:1904526,4,biological_process,7,5,5
GO:0048642,4,biological_process,4,7,7
GO:0090175,4,biological_process,6,6,6
GO:0086015,4,biological_process,5,6,6
GO:0097490,4,biological_process,6,5,5
GO:2001034,4,biological_process,18,8,7
GO:0002445,4,biological_process,9,7,5
GO:0043414,4,biological_process,133,5,4
GO:0060928,4,biological_process,4,7,7
GO:0051386,4,biological_process,11,5,5
GO:0006534,4,biological_process,10,6,5
GO:0090238,4,biological_process,6,8,7
GO:0072218,4,biological_process,4,7,6
GO:0035357,4,biological_process,12,6,6
GO:0007127,4,biological_process,39,4,4
GO:0007379,4,biological_process,17,3,3
GO:1905539,4,biological_process,2,5,5
GO:0046113,4,biological_process,10,6,4
GO:0014807,4,biological_process,6,5,4
GO:0060279,4,biological_process,2,5,5
GO:0021856,4,biological_process,6,5,5
GO:0097695,4,biological_process,2,3,3
GO:0046061,4,biological_process,2,9,7
GO:0042704,4,biological_process,2,3,3
GO:0021853,4,biological_process,6,9,6
GO:0046055,4,biological_process,4,9,7
GO:2000832,4,biological_process,5,6,5
GO:0060595,4,biological_process,2,7,7
GO:0060516,4,biological_process,1,6,4
GO:0034241,4,biological_process,5,6,6
GO:0002572,4,biological_process,2,6,6
GO:0006182,4,biological_process,15,8,7
GO:0097680,4,biological_process,9,8,8
GO:0036499,4,biological_process,8,5,5
GO:0046322,4,biological_process,15,8,8
GO:0032239,4,biological_process,19,5,5
GO:0032262,4,biological_process,6,6,5
GO:0006148,4,biological_process,2,7,7
GO:0007521,4,biological_process,2,4,4
GO:0033631,4,biological_process,7,4,4
GO:0070543,4,biological_process,3,5,5
GO:0048378,4,biological_process,2,7,7
GO:0072176,4,biological_process,5,6,4
GO:0001810,4,biological_process,2,9,8
GO:2001241,4,biological_process,10,8,8
GO:1900425,4,biological_process,5,6,6
GO:0051971,4,biological_process,7,6,6
GO:1902512,4,biological_process,6,8,8
GO:1903598,4,biological_process,7,7,7
GO:0046753,4,biological_process,17,3,3
GO:0036324,4,biological_process,6,7,7
GO:0030638,4,biological_process,10,4,4
GO:0034312,4,biological_process,26,7,7
GO:0055118,4,biological_process,7,8,7
GO:0060157,4,biological_process,4,4,4
GO:1900019,4,biological_process,5,8,8
GO:1903195,4,biological_process,1,7,6
GO:0002328,4,biological_process,4,6,6
GO:0051608,4,biological_process,10,5,5
GO:0071459,4,biological_process,26,7,7
GO:0086068,4,biological_process,3,4,4
GO:0006612,4,biological_process,78,5,5
GO:0006166,4,biological_process,7,7,5
GO:0099633,4,biological_process,17,6,6
GO:0035461,4,biological_process,20,5,3
GO:0021843,4,biological_process,7,7,7
GO:0035881,4,biological_process,9,6,6
GO:0051387,4,biological_process,4,6,6
GO:1903764,4,biological_process,9,8,8
GO:0007223,4,biological_process,4,6,6
GO:1904979,4,biological_process,2,7,7
GO:1903189,4,biological_process,1,4,4
GO:0021535,4,biological_process,12,4,4
GO:1905508,4,biological_process,26,8,8
GO:0061102,4,biological_process,2,6,6
GO:1903083,4,biological_process,13,7,7
GO:0046337,4,biological_process,27,7,7
GO:0002183,4,biological_process,23,4,4
GO:2000807,4,biological_process,6,4,4
GO:0036376,4,biological_process,22,6,4
GO:0070960,4,biological_process,3,8,7
GO:0019933,4,biological_process,26,5,5
GO:0010727,4,biological_process,6,7,7
GO:0022010,4,biological_process,16,5,5
GO:0048935,4,biological_process,11,5,5
GO:0021869,4,biological_process,6,3,3
GO:1900081,4,biological_process,2,7,7
GO:0021517,4,biological_process,9,3,3
GO:0031848,4,biological_process,6,6,6
GO:2000847,4,biological_process,5,7,6
GO:0035459,4,biological_process,39,4,4
GO:0050942,4,biological_process,7,6,5
GO:0051923,4,biological_process,20,4,4
GO:0006620,4,biological_process,11,6,6
GO:0046102,4,biological_process,5,6,6
GO:0046461,4,biological_process,34,6,6
GO:0060913,4,biological_process,4,4,4
GO:0060574,4,biological_process,6,6,6
GO:0033240,4,biological_process,7,6,6
GO:0006531,4,biological_process,8,8,7
GO:0071865,4,biological_process,4,6,6
GO:0097065,4,biological_process,5,4,4
GO:0002894,4,biological_process,3,10,8
GO:1901679,4,biological_process,28,6,3
GO:0048752,4,biological_process,6,4,4
GO:1904761,4,biological_process,7,6,6
GO:0048172,4,biological_process,15,5,5
GO:0051970,4,biological_process,6,6,6
GO:0006888,4,biological_process,127,4,4
GO:0051409,4,biological_process,8,3,3
GO:0150019,4,biological_process,3,7,7
GO:0017014,4,biological_process,4,6,6
GO:0010269,4,biological_process,12,3,3
GO:0048874,4,biological_process,10,4,4
GO:0034239,4,biological_process,5,5,5
GO:0090461,4,biological_process,6,5,5
GO:2000407,4,biological_process,6,8,6
GO:0140500,4,biological_process,3,8,8
GO:2000850,4,biological_process,4,8,7
GO:0072574,4,biological_process,7,5,5
GO:1905032,4,biological_process,4,6,4
GO:0030970,4,biological_process,18,6,5
GO:0023021,4,biological_process,3,6,6
GO:0008356,4,biological_process,13,3,3
GO:0070778,4,biological_process,11,5,5
GO:0045104,4,biological_process,96,6,3
GO:1903597,4,biological_process,2,7,7
GO:0016198,4,biological_process,7,4,4
GO:0019541,4,biological_process,5,7,7
GO:0018894,4,biological_process,4,4,4
GO:1905176,4,biological_process,3,5,5
GO:1905890,4,biological_process,1,4,4
GO:2000552,4,biological_process,4,8,7
GO:0060932,4,biological_process,4,6,6
GO:0021870,4,biological_process,2,8,8
GO:0060605,4,biological_process,5,4,4
GO:0021847,4,biological_process,3,5,4
GO:0032835,4,biological_process,12,3,3
GO:0060784,4,biological_process,1,5,5
GO:0038135,4,biological_process,5,8,8
GO:0043179,4,biological_process,1,7,7
GO:0008608,4,biological_process,34,3,3
GO:0007614,4,biological_process,11,5,5
GO:0009067,4,biological_process,21,7,7
GO:0010840,4,biological_process,4,5,5
GO:0000038,4,biological_process,35,6,6
GO:1901355,4,biological_process,6,5,4
GO:0021554,4,biological_process,17,5,5
GO:0021910,4,biological_process,3,5,5
GO:0046110,4,biological_process,2,5,5
GO:0019953,4,biological_process,16,2,2
GO:0060971,4,biological_process,6,5,5
GO:0070085,4,biological_process,242,3,3
GO:2000356,4,biological_process,1,7,7
GO:0036297,4,biological_process,44,6,6
GO:0021799,4,biological_process,16,7,7
GO:0038027,4,biological_process,6,4,4
GO:0070934,4,biological_process,13,6,6
GO:0042117,4,biological_process,9,4,4
GO:0032911,4,biological_process,6,7,7
GO:1903416,4,biological_process,6,4,4
GO:0048672,4,biological_process,10,7,6
GO:0038113,4,biological_process,8,5,5
GO:2000609,4,biological_process,9,5,5
GO:0009597,4,biological_process,4,4,4
GO:0007207,4,biological_process,8,5,5
GO:1904354,4,biological_process,9,9,9
GO:1905772,4,biological_process,4,6,6
GO:0010757,4,biological_process,10,10,10
GO:0046460,4,biological_process,27,6,5
GO:1901509,4,biological_process,6,6,6
GO:1901627,4,biological_process,1,7,6
GO:0099563,4,biological_process,19,6,6
GO:0021702,4,biological_process,13,6,5
GO:0046689,4,biological_process,9,4,4
GO:0014894,4,biological_process,8,4,4
GO:1904259,4,biological_process,5,7,6
GO:0060754,4,biological_process,6,7,7
GO:0140896,4,biological_process,5,6,6
GO:1902461,4,biological_process,3,7,7
GO:0002678,4,biological_process,4,7,7
GO:0019401,4,biological_process,5,7,5
GO:1903903,4,biological_process,6,6,6
GO:0006354,4,biological_process,49,7,7
GO:0016233,4,biological_process,14,7,7
GO:0009143,4,biological_process,12,7,6
GO:0033137,4,biological_process,10,10,10
GO:1904533,4,biological_process,4,8,8
GO:0019372,4,biological_process,12,8,6
GO:0030166,4,biological_process,57,6,6
GO:0035305,4,biological_process,8,8,8
GO:0150200,4,biological_process,1,5,5
GO:0032696,4,biological_process,7,6,6
GO:0000375,4,biological_process,224,6,6
GO:0070428,4,biological_process,4,8,8
GO:0046101,4,biological_process,3,6,6
GO:0031509,4,biological_process,9,10,10
GO:0003210,4,biological_process,2,4,4
GO:0002430,4,biological_process,15,5,5
GO:1904934,4,biological_process,1,7,7
GO:1905069,4,biological_process,4,4,4
GO:1904023,4,biological_process,4,7,7
GO:0140527,4,biological_process,34,8,8
GO:0031109,4,biological_process,37,4,4
GO:1902075,4,biological_process,6,4,4
GO:1901300,4,biological_process,5,6,6
GO:0060169,4,biological_process,1,7,7
GO:0061314,4,biological_process,2,5,5
GO:0009250,4,biological_process,19,6,6
GO:1903286,4,biological_process,5,8,8
GO:2001139,4,biological_process,1,7,6
GO:0060972,4,biological_process,9,4,4
GO:0006206,4,biological_process,21,6,4
GO:0006213,4,biological_process,18,6,4
GO:0002784,4,biological_process,9,6,6
GO:0050861,4,biological_process,9,7,7
GO:0001957,4,biological_process,7,4,4
GO:0061205,4,biological_process,4,4,3
GO:0008334,4,biological_process,69,7,7
GO:0003032,4,biological_process,5,4,4
GO:1901881,4,biological_process,20,7,7
GO:0071279,4,biological_process,4,5,5
GO:0070508,4,biological_process,6,7,7
GO:0002316,4,biological_process,3,7,7
GO:0014034,5,biological_process,4,5,5
GO:1901264,5,biological_process,90,4,4
GO:0031571,5,biological_process,16,7,6
GO:2000064,5,biological_process,7,7,7
GO:0060373,5,biological_process,8,5,5
GO:0060523,5,biological_process,3,6,4
GO:0051284,5,biological_process,14,5,5
GO:0002924,5,biological_process,10,10,7
GO:0043043,5,biological_process,25,4,4
GO:0098712,5,biological_process,11,6,5
GO:0043691,5,biological_process,17,7,7
GO:0061512,5,biological_process,69,6,6
GO:0019724,5,biological_process,124,5,5
GO:1903979,5,biological_process,10,8,7
GO:0071824,5,biological_process,211,5,5
GO:1901385,5,biological_process,25,7,7
GO:0072348,5,biological_process,66,4,4
GO:0055020,5,biological_process,1,7,7
GO:0006164,5,biological_process,185,7,5
GO:1901017,5,biological_process,20,8,6
GO:0050881,5,biological_process,15,5,3
GO:1900426,5,biological_process,17,6,6
GO:0019430,5,biological_process,16,5,4
GO:0043586,5,biological_process,10,5,5
GO:1905168,5,biological_process,44,9,7
GO:0002475,5,biological_process,23,3,3
GO:0014854,5,biological_process,12,2,2
GO:0150062,5,biological_process,4,7,7
GO:0070093,5,biological_process,3,7,7
GO:0097350,5,biological_process,6,6,6
GO:0035815,5,biological_process,4,7,5
GO:0002732,5,biological_process,12,7,7
GO:0060586,5,biological_process,28,5,4
GO:0120057,5,biological_process,2,6,6
GO:0042440,5,biological_process,65,3,3
GO:0006983,5,biological_process,11,5,4
GO:0060219,5,biological_process,14,7,7
GO:0043306,5,biological_process,14,7,7
GO:0062237,5,biological_process,31,7,7
GO:0048597,5,biological_process,4,7,7
GO:0090307,5,biological_process,47,5,5
GO:0030908,5,biological_process,2,7,7
GO:0045947,5,biological_process,25,9,9
GO:0009649,5,biological_process,29,4,3
GO:0006520,5,biological_process,282,4,4
GO:0061004,5,biological_process,8,3,3
GO:0090193,5,biological_process,5,6,6
GO:0031103,5,biological_process,22,8,5
GO:0090266,5,biological_process,27,9,7
GO:0060967,5,biological_process,21,9,4
GO:0072104,5,biological_process,6,4,4
GO:0007097,5,biological_process,27,4,4
GO:0007338,5,biological_process,82,3,3
GO:0009566,5,biological_process,131,2,2
GO:1904591,5,biological_process,3,7,6
GO:0042180,5,biological_process,87,3,3
GO:0061072,5,biological_process,9,3,3
GO:0050746,5,biological_process,14,7,7
GO:2000977,5,biological_process,5,6,6
GO:0021534,5,biological_process,8,4,4
GO:2000005,5,biological_process,1,7,5
GO:0035455,5,biological_process,20,5,5
GO:1905668,5,biological_process,14,7,6
GO:0009165,5,biological_process,224,7,6
GO:0022011,5,biological_process,18,5,5
GO:0001736,5,biological_process,24,4,4
GO:0030948,5,biological_process,12,6,6
GO:0042753,5,biological_process,20,4,4
GO:0043173,5,biological_process,29,7,4
GO:0001941,5,biological_process,9,5,5
GO:0006775,5,biological_process,43,5,5
GO:0098743,5,biological_process,22,2,2
GO:0051541,5,biological_process,6,5,5
GO:0048537,5,biological_process,6,5,4
GO:0060956,5,biological_process,5,6,6
GO:0044828,5,biological_process,14,6,6
GO:0007030,5,biological_process,145,5,5
GO:0008652,5,biological_process,70,5,4
GO:0038026,5,biological_process,13,4,4
GO:0050849,5,biological_process,22,7,7
GO:0070841,5,biological_process,10,5,5
GO:0003376,5,biological_process,16,4,4
GO:0060297,5,biological_process,9,7,6
GO:1900147,5,biological_process,7,7,7
GO:0034384,5,biological_process,7,3,3
GO:0061311,5,biological_process,5,4,4
GO:0002265,5,biological_process,4,5,4
GO:1903541,5,biological_process,19,6,6
GO:0000724,5,biological_process,131,7,7
GO:0097035,5,biological_process,75,5,3
GO:0034162,5,biological_process,9,7,7
GO:0061889,5,biological_process,5,8,6
GO:1901020,5,biological_process,25,8,6
GO:0003333,5,biological_process,110,5,3
GO:0016579,5,biological_process,112,9,9
GO:0006312,5,biological_process,21,7,7
GO:0003338,5,biological_process,4,5,5
GO:0032908,5,biological_process,13,6,6
GO:0060405,5,biological_process,6,4,4
GO:0042462,5,biological_process,37,6,6
GO:0090136,5,biological_process,17,4,4
GO:0090324,5,biological_process,9,9,7
GO:0007418,5,biological_process,3,3,3
GO:0048670,5,biological_process,21,6,5
GO:0030866,5,biological_process,35,7,4
GO:1904037,5,biological_process,20,7,7
GO:1904746,5,biological_process,6,7,5
GO:0072527,5,biological_process,81,3,3
GO:0001829,5,biological_process,16,4,4
GO:0150105,5,biological_process,20,6,6
GO:0021631,5,biological_process,5,4,4
GO:0031047,5,biological_process,4589,9,9
GO:0032829,5,biological_process,8,10,9
GO:2000739,5,biological_process,11,6,6
GO:0010765,5,biological_process,36,8,6
GO:0001523,5,biological_process,86,8,8
GO:0002913,5,biological_process,6,6,6
GO:0019731,5,biological_process,66,5,5
GO:0070662,5,biological_process,4,4,4
GO:0045743,5,biological_process,10,6,6
GO:0002765,5,biological_process,11,4,4
GO:0051000,5,biological_process,11,7,6
GO:0060402,5,biological_process,13,7,4
GO:0002474,5,biological_process,35,4,4
GO:0035493,5,biological_process,12,6,6
GO:0043456,5,biological_process,7,9,6
GO:0042401,5,biological_process,36,5,5
GO:1990573,5,biological_process,59,6,6
GO:0106016,5,biological_process,3,7,6
GO:0106120,5,biological_process,18,9,9
GO:0045793,5,biological_process,12,6,6
GO:0002326,5,biological_process,6,4,4
GO:0035655,5,biological_process,7,5,5
GO:2000818,5,biological_process,9,6,6
GO:0007158,5,biological_process,18,4,4
GO:0072307,5,biological_process,6,8,8
GO:1990806,5,biological_process,69,3,3
GO:0044849,5,biological_process,15,3,3
GO:0051142,5,biological_process,10,10,10
GO:0051236,5,biological_process,181,3,3
GO:0033151,5,biological_process,19,4,4
GO:2001140,5,biological_process,15,7,6
GO:1901970,5,biological_process,22,9,8
GO:0032351,5,biological_process,12,6,5
GO:2000591,5,biological_process,3,7,7
GO:0032026,5,biological_process,20,4,4
GO:0030148,5,biological_process,111,7,6
GO:0044751,5,biological_process,2,6,6
GO:0097011,5,biological_process,11,6,6
GO:0106057,5,biological_process,16,8,8
GO:0032825,5,biological_process,8,8,8
GO:0021522,5,biological_process,20,6,5
GO:0007094,5,biological_process,33,9,6
GO:0035886,5,biological_process,7,6,6
GO:0050684,5,biological_process,142,8,8
GO:0072075,5,biological_process,7,6,6
GO:0060009,5,biological_process,15,5,3
GO:0048680,5,biological_process,13,6,6
GO:0043555,5,biological_process,21,8,8
GO:0060337,5,biological_process,68,6,6
GO:0060340,5,biological_process,21,7,7
GO:0034656,5,biological_process,23,5,5
GO:0050657,5,biological_process,179,6,6
GO:0035194,5,biological_process,4551,10,10
GO:0055064,5,biological_process,19,5,4
GO:0033048,5,biological_process,36,9,9
GO:0038092,5,biological_process,14,8,8
GO:0030397,5,biological_process,13,5,5
GO:0034728,5,biological_process,113,6,6
GO:0007638,5,biological_process,15,3,3
GO:0019883,5,biological_process,30,3,3
GO:0071354,5,biological_process,16,6,6
GO:0043153,5,biological_process,24,6,4
GO:1904673,5,biological_process,5,6,6
GO:0043568,5,biological_process,13,6,6
GO:0009395,5,biological_process,52,6,5
GO:0048489,5,biological_process,35,5,2
GO:0097091,5,biological_process,12,5,5
GO:0048021,5,biological_process,16,7,7
GO:1903384,5,biological_process,3,9,8
GO:0042158,5,biological_process,6,6,5
GO:0045841,5,biological_process,36,10,8
GO:0001765,5,biological_process,14,6,6
GO:0061842,5,biological_process,33,2,2
GO:0051782,5,biological_process,16,5,5
GO:1903596,5,biological_process,10,6,6
GO:0006403,5,biological_process,31,3,3
GO:1903121,5,biological_process,4,8,8
GO:0003219,5,biological_process,4,5,5
GO:0001946,5,biological_process,14,3,3
GO:0032435,5,biological_process,40,9,8
GO:0060592,5,biological_process,2,3,3
GO:0072170,5,biological_process,13,7,4
GO:0003209,5,biological_process,6,4,4
GO:0032456,5,biological_process,82,4,4
GO:0051354,5,biological_process,20,5,5
GO:0098927,5,biological_process,31,4,4
GO:0048793,5,biological_process,7,5,5
GO:0010958,5,biological_process,17,6,6
GO:0048392,5,biological_process,1,5,5
GO:0061217,5,biological_process,5,5,5
GO:0006971,5,biological_process,13,4,4
GO:0002439,5,biological_process,2,6,4
GO:0009191,5,biological_process,57,8,7
GO:0046031,5,biological_process,58,9,6
GO:0060029,5,biological_process,4,6,6
GO:0042492,5,biological_process,9,6,6
GO:0051654,5,biological_process,32,4,4
GO:0060979,5,biological_process,3,5,5
GO:0032109,5,biological_process,5,5,5
GO:0009137,5,biological_process,54,8,7
GO:0051459,5,biological_process,6,6,6
GO:0071472,5,biological_process,9,5,5
GO:0090281,5,biological_process,25,9,7
GO:2000674,5,biological_process,9,7,7
GO:0034122,5,biological_process,22,7,5
GO:0022617,5,biological_process,50,6,5
GO:0060124,5,biological_process,8,7,7
GO:0048332,5,biological_process,5,4,4
GO:0036092,5,biological_process,25,9,9
GO:0006401,5,biological_process,197,6,6
GO:0014049,5,biological_process,10,7,6
GO:0045066,5,biological_process,7,6,6
GO:0003277,5,biological_process,1,8,8
GO:0070427,5,biological_process,5,7,7
GO:0043933,5,biological_process,6744,4,4
GO:0038202,5,biological_process,21,5,5
GO:0110089,5,biological_process,5,7,7
GO:0060033,5,biological_process,15,2,2
GO:0006289,5,biological_process,59,6,6
GO:0106015,5,biological_process,10,7,6
GO:0045657,5,biological_process,10,8,8
GO:1904589,5,biological_process,4,6,6
GO:0055018,5,biological_process,1,7,6
GO:0009988,5,biological_process,69,3,3
GO:0051917,5,biological_process,22,5,5
GO:2000288,5,biological_process,14,6,6
GO:0050879,5,biological_process,17,2,2
GO:0072178,5,biological_process,9,5,5
GO:0051443,5,biological_process,19,12,6
GO:0033087,5,biological_process,6,9,9
GO:0002076,5,biological_process,17,4,4
GO:0095500,5,biological_process,49,4,4
GO:0019395,5,biological_process,84,7,6
GO:0071353,5,biological_process,27,6,6
GO:0003163,5,biological_process,8,8,8
GO:0035329,5,biological_process,22,4,4
GO:0002906,5,biological_process,4,10,5
GO:0060428,5,biological_process,11,5,5
GO:0014856,5,biological_process,11,5,5
GO:0042730,5,biological_process,19,6,6
GO:0060416,5,biological_process,13,5,5
GO:0034380,5,biological_process,10,4,4
GO:0007157,5,biological_process,47,5,5
GO:0016126,5,biological_process,44,7,6
GO:0006749,5,biological_process,57,4,4
GO:0035910,5,biological_process,4,3,3
GO:0038172,5,biological_process,9,5,5
GO:1902237,5,biological_process,11,8,6
GO:0002883,5,biological_process,10,7,7
GO:0010952,5,biological_process,20,9,6
GO:1904376,5,biological_process,34,7,6
GO:0033700,5,biological_process,13,6,6
GO:0097105,5,biological_process,9,6,6
GO:0042320,5,biological_process,4,6,6
GO:0043922,5,biological_process,14,4,4
GO:2000334,5,biological_process,2,6,5
GO:0009262,5,biological_process,45,7,4
GO:0072200,5,biological_process,1,7,5
GO:0032650,5,biological_process,13,6,6
GO:0031646,5,biological_process,35,6,5
GO:0060710,5,biological_process,7,4,4
GO:1904349,5,biological_process,3,10,8
GO:0038111,5,biological_process,10,5,5
GO:0046037,5,biological_process,28,9,6
GO:0032747,5,biological_process,7,6,6
GO:1905600,5,biological_process,10,7,6
GO:2000547,5,biological_process,3,7,7
GO:0150052,5,biological_process,43,7,7
GO:0048668,5,biological_process,16,4,4
GO:0072106,5,biological_process,4,6,6
GO:0019692,5,biological_process,45,5,4
GO:1901293,5,biological_process,308,6,5
GO:0002679,5,biological_process,9,4,3
GO:1990044,5,biological_process,4,6,6
GO:0003413,5,biological_process,7,5,5
GO:0042415,5,biological_process,16,6,6
GO:1900044,5,biological_process,16,12,12
GO:0035988,5,biological_process,15,3,3
GO:0021884,5,biological_process,21,6,6
GO:0097067,5,biological_process,12,5,5
GO:0070206,5,biological_process,18,7,7
GO:0008015,5,biological_process,31,4,4
GO:0030203,5,biological_process,87,5,5
GO:0003182,5,biological_process,1,4,4
GO:0060965,5,biological_process,20,11,6
GO:0038116,5,biological_process,4,5,5
GO:0003138,5,biological_process,3,6,6
GO:0045056,5,biological_process,21,3,2
GO:2000523,5,biological_process,5,7,7
GO:0060842,5,biological_process,4,7,7
GO:0021877,5,biological_process,7,5,5
GO:0071377,5,biological_process,12,6,6
GO:1900453,5,biological_process,4,6,4
GO:0006734,5,biological_process,42,6,5
GO:1902564,5,biological_process,8,6,6
GO:0030252,5,biological_process,6,7,7
GO:0061642,5,biological_process,3,5,5
GO:0043094,5,biological_process,44,3,3
GO:0090500,5,biological_process,5,7,7
GO:0046688,5,biological_process,36,4,4
GO:0035865,5,biological_process,15,5,5
GO:0097106,5,biological_process,19,6,6
GO:0051451,5,biological_process,13,5,5
GO:0070472,5,biological_process,10,8,8
GO:1900449,5,biological_process,9,5,5
GO:0072289,5,biological_process,4,7,6
GO:0010466,5,biological_process,35,9,6
GO:0090630,5,biological_process,32,7,7
GO:0061952,5,biological_process,26,5,5
GO:0061198,5,biological_process,3,3,3
GO:0009152,5,biological_process,149,7,6
GO:0032000,5,biological_process,11,9,8
GO:0003150,5,biological_process,5,5,5
GO:0021781,5,biological_process,6,4,4
GO:0098876,5,biological_process,137,4,3
GO:0003093,5,biological_process,10,6,6
GO:0034163,5,biological_process,12,7,7
GO:0042554,5,biological_process,26,5,5
GO:0010919,5,biological_process,15,7,7
GO:0060149,5,biological_process,21,9,4
GO:0007164,5,biological_process,24,3,3
GO:1901653,5,biological_process,13,4,4
GO:0061323,5,biological_process,3,3,3
GO:0055081,5,biological_process,21,4,4
GO:0000729,5,biological_process,21,6,6
GO:0003299,5,biological_process,15,5,3
GO:0033599,5,biological_process,15,6,6
GO:0061982,5,biological_process,78,3,3
GO:0035767,5,biological_process,10,5,5
GO:0060502,5,biological_process,4,4,4
GO:0009158,5,biological_process,15,8,7
